2 өрөө байр	135510000.0	100 айл	45.17 м²	9	2023	Сүхбаатар	Банкны лизингтэй	Ашиглалтад орсон	3000000.0
Seoul garden 2 өрөө 59м2	177000000.00	Нисэх	58.94 м²	4	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3003053.953172718
Яармаг дээдсийн өргөө 50мкв 2 өрөө	140000000.00	Яармаг	50.0 м²	16	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2800000.0
Global townd 2 uruu	339248000.00	Бусад	65.24 м²	22	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	5200000.0
Цамбагаравт байрлалтай 1 давхарын 2 өрөө зүүн харсан 3н цонхтой	125000000.00	1-р хороолол	54.0 м²	1	2018	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2314814.814814815
Алтай хотхонд 2 өрөө	174000000.00	Бусад	55.0 м²	6	2022	Баянгол	Лизинггүй	Ашиглалтад орсон	3163636.3636363638
115 r surguuli ub townii baruun tald 67r bair	140000000.00	UB Town	55.0 м²	4	2014	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2545454.5454545454
Модны 2ын намуун дэнж хотхонд 78м2 2 өрөө	226200000.0	3, 4 хороолол	78.0 м²	7	2012	Баянгол	Лизинггүй	Ашиглалтад орсон	2900000.0
Сансарт гал тогоо тусдаа 2 өрөө байр	262300000.0	Сансар	61.0 м²	1	2022	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	4300000.0
2 uruu 59m2	120000000.00	Бусад	59.89 м²	5	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2003673.4012355986
Яармаг city palace 2 өрөө	170000000.00	Яармаг	58.31 м²	14	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2915451.8950437317
Худ- т 2 өрөө байр	150400000.0	19-р хороолол	47.0 м²	5	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3200000.0
2 өрөө	135000000.00	15-р хороолол	50.0 м²	4	2000	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2700000.0
Яармаг шинэ өргөө хороололд 53м² 2 өрөө байр	142000000.00	Яармаг	53.0 м²	2	2018	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2679245.283018868
Бзд 26 хороонд олимп виллаж хотхонд 49 мкв 2 өрөө байр	163000000.00	Olympic village	49.0 м²	3	2017	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3326530.612244898
Есөн- эрдэнэ хотхонд 2 өрөө 66m2	237600000.00	Бусад	66.0 м²	7	2022	Баянгол	Банкны лизингтэй	Ашиглалтад орсон	3600000.0
5 шард 2 өрөө байр	65000000.00	5 шар	28.0 м²	12	2015	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2321428.5714285714
Sunny vista residence 2өрөө	292695413.00	Зайсан	70.0 м²	7	2024	Хан-Уул	Хувь лизингтэй	Ашиглалтад ороогүй	4181363.0428571426
Бзд кино үйлдвэрийн хойно уб их сургуулийн чанх ард талд 2 өрөө	125000000.00	Офицер	45.0 м²	5	2018	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	2777777.777777778
Бзд нэгдсэн эмнэлэгийн ард байрлалтай 2 өрөө байр	105000000.00	5-р хороолол	41.0 м²	5	2017	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	2560975.6097560977
Баянмонгол хороолол 2 өрөө	227650000.00	Баянмонгол хороолол	78.5 м²	2	2013	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	2900000.0
Зайсанд оргил стар хотхонд 2 өрөө байр	223000000.00	120 мянгат	58.85 м²	11	2014	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	3789294.8173322002
Сбд 10-р хороо	140000000.00	100 айл	62.29 м²	2	2007	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	2247551.7739605075
Ашиглалтанд орсон шинэ байр	235000000.00	Яармаг	57.0 м²	3	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	4122807.01754386
Бөхийн өргөөнд 2 өрөө байр	135000000.00	Зүүн 4 зам	49.5 м²	2	2004	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2727272.727272727
Santo smart apartment 54.9мкв 2 өрөө	198000000.00	Олимп хотхон	54.9 м²	3	2020	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3606557.37704918
Шинэ өглөө хотхонд 55мк 2 өрөө байр	115500000.0	Офицер	55.0 м²	4	2010	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2100000.0
Нарны хороололд 2 өрөө орон сууц	268000000.00	Нарны хороолол	55.0 м²	23	2019	Баянгол	Лизинггүй	Ашиглалтад орсон	4872727.2727272725
Схд-н шинэ эмнэлгийн урд kd апартментэд 2 өрөө 54м2 байр	90000000.00	21-р хороолол	54.46 м²	16	2022	Сонгино Хайрхан	Лизинггүй	Ашиглалтад ороогүй	1652589.0561880278
Voli apartment 2 өрөө	205000000.00	Бусад	50.69 м²	3	2016	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	4044190.175577037
Ривер вилла хотхонд 2 өрөө 74 мкв байр	194000000.00	Бусад	74.0 м²	12	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2621621.621621622
Мандала гарденд 2 өрөө байр	185000000.00	Яармаг	46.1 м²	10	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	4013015.184381779
Хороололд дүүхээ төвийн хажууд 2 өрөө байр	143000000.00	3, 4 хороолол	55.0 м²	9	1985	Баянгол	Лизинггүй	Ашиглалтад орсон	2600000.0
King tower-т 2 өрөө байр террастай	290000000.00	King Tower	72.0 м²	2	2015	Хан-Уул	Лизинггүй	Ашиглалтад орсон	4027777.777777778
Циркийн урд ub central-д 65мкв 2 өрөө	340000000.00	40, 50 мянгат	65.0 м²	3	2018	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	5230769.230769231
2 өрөө байр	155000000.00	Офицер	55.0 м²	13	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2818181.8181818184
Гэрчилгээ бэлэн цэвэрхэн 54мкв 2 өрөө	135000000.00	100 айл	54.0 м²	4	2020	Сүхбаатар	Банкны лизингтэй	Ашиглалтад орсон	2500000.0
Шинэ толгойт хотхон 2 өрөө 54.36 м2	85000000.00	5 шар	54.36 м²	3	2022	Сонгино Хайрхан	Банкны лизингтэй	NA	1563649.7424576895
Схд 2 өрөө байр 49м2	120000000.00	21-р хороолол	49.0 м²	8	2012	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2448979.5918367347
Алтай хотхонд 2 өрөө байр	165000000.0	Алтай хотхон	55.0 м²	5	2022	Баянгол	Хувь лизингтэй	Ашиглалтад орсон	3000000.0
100 айлд 2 өрөө байр	145000000.00	Бусад	58.6 м²	3	2014	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2474402.7303754264
2 өрөө 42м2	94000000.00	3, 4 хороолол	42.0 м²	2	2007	Баянгол	Лизинггүй	Ашиглалтад орсон	2238095.238095238
Баянмонгол хороололд 78.5 мкв 2 өрөө байр	227650000.0	Баянмонгол хороолол	78.5 м²	2	2013	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	2900000.0
Бзд цэцэрлэгт хүрээлэнд 2 өрөө байр	235000000.00	Sunrise	78.0 м²	6	2017	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	3012820.512820513
Схд-н орчлон хороололд 2өрөө байр	110000000.00	21-р хороолол	42.0 м²	4	2010	Сонгино Хайрхан	Банкны лизингтэй	Ашиглалтад орсон	2619047.619047619
Нисхэд 2 өрөө	80000000.00	Нисэх	50.0 м²	2	1995	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	1600000.0
Бөхийн өргөөний урд 2 өрөө байр	217500000.0	Бусад	72.5 м²	10	2013	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3000000.0
Аз жаргал хотхонд 2 өрөө	126476000.00	100 айл	45.17 м²	6	2023	Сүхбаатар	Банкны лизингтэй	Ашиглалтад орсон	2800000.0
Цагаан хуаран хотхоны 2 өрөө байр	133276500.0	14-р хороолол	42.31 м²	7	2022	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	3150000.0
Яармаг хан виллад 2 өрөө орон сууц	117000000.00	Яармаг	43.21 м²	13	2022	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2707706.549409859
Өгөөмөр хотхонд 2 өрөө байр	120000000.00	Бусад	2.0 м²	10	2013	Баянзүрх	Лизинггүй	Ашиглалтад орсон	60000000.0
Зэндмэнэ эрдэнэ хотхоняармагт 2 өрөө 46.77м2	110000000.00	Яармаг	46.77 м²	5	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2351935.001069061
Бзд.ийн 13р хороололд халдвартын урд аманхуур хотхоны голд 2 өрөө байр	150000000.00	13-р хороолол	49.85 м²	6	2013	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	3009027.081243731
Хорооллын эцэст 55,03мкв 2 өрөө байр	148581000.00	3, 4 хороолол	55.03 м²	5	2023	Баянгол	Хувь лизингтэй	Ашиглалтад ороогүй	2700000.0
Happy residence 2 өрөө байр	180000000.00	Бусад	50.5 м²	5	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3564356.4356435644
Бзд 13-р хороолол Зүүн хүрээ хотхонд 2 өрөө орон сууц	207500000.00	13-р хороолол	51.86 м²	5	2014	Баянзүрх	Лизинггүй	Ашиглалтад орсон	4001156.961048978
Зайсан соёмбо хотхонд 2 өрөө орон сууц 61м2	207000000.00	Зайсан	61.0 м²	6	2012	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3393442.62295082
БЗД цэцэрлэгт хүрээлэн хойно 68м2 2 өрөө байр	326400000.00	Бусад	68.0 м²	6	2021	Баянзүрх	Лизинггүй	Ашиглалтад орсон	4800000.0
Mandala garden 2 өрөө байр	190000000.00	Яармаг	54.1 м²	7	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3512014.7874306836
Хорооллын эцэст шинэ хороолол хотхонд 2 өрөө байр	160000000.00	3, 4 хороолол	55.3 м²	11	2020	Баянгол	Банкны лизингтэй	Ашиглалтад орсон	2893309.2224231465
Нисэхийн сөүл гарден хотхонд 63.70м2 2өрөө байр	184730000.00	Нисэх	63.7 м²	6	2022	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	2900000.0
13-р хороололд 2өрөө	153000000.00	13-р хороолол	30.0 м²	6	1990	Баянзүрх	Лизинггүй	Ашиглалтад орсон	5100000.0
2 өрөө 49м2	137600000.00	100 айл	49.13 м²	4	2022	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	2800732.7498473437
Шинэ өргөө хороололд 67 мк.в 2 өрөө орон сууц худалана	178000000.00	Бусад	67.0 м²	2	2016	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2656716.417910448
3-р хороололд 2өрөө	156800000.00	3, 4 хороолол	56.0 м²	7	1990	Баянгол	Лизинггүй	Ашиглалтад орсон	2800000.0
Parkeast 68mk урагшаа харсан 2 өрөө	306000000.00	Sunrise	68.0 м²	9	2021	Баянзүрх	Лизинггүй	Ашиглалтад орсон	4500000.0
2 өрөө	128000000.00	Бусад	51.13 м²	3	2023	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	2503422.64815177
Нисэх шүрт хотхонд 2өрөө байр	110000000.00	Нисэх	50.4 м²	11	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2182539.6825396824
Нисэх 2өрөө байр	148000000.00	Нисэх	64.0 м²	4	2018	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	2312500.0
Нисэх.д 2 өрөө байр 50м2	88000000.00	Нисэх	50.0 м²	4	1990	Хан-Уул	Лизинггүй	Ашиглалтад орсон	1760000.0
Бзд өгөөмөр захын зүүн талд алтан тэвш хотхонд 2 өрөө орон сууц	150000000.00	Бусад	51.5 м²	16	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2912621.359223301
Бадрах апартмент 2 өрөө	179000000.00	Бусад	52.54 м²	2	2022	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	3406928.054815379
10р хороололд 2 өрөө орон сууц	155000000.00	10-р хороолол	56.6 м²	9	2008	Баянгол	Лизинггүй	Ашиглалтад орсон	2738515.9010600704
2 uruu 45m2	103000000.00	16-р хороолол	45.0 м²	2	2014	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2288888.888888889
